yAxis	xAxis
8104	7.7
8105	7.8
8106	8.4
8107	8.5
8108	8.5
8109	8.5
8110	8.7
8111	8.8
8112	8.9
8113	8.7
8114	8.5
8115	8.7
8116	8.7
8117	8.6
8118	8.7
8119	8.8
8120	9.0
8121	9.0
8122	8.8
8123	9.0
8124	8.9
8125	9.2
8126	8.9
8127	8.8
8128	8.8
8129	8.7
8130	8.9
8131	8.9
8132	8.9
8133	9.2
8134	9.5
8135	9.6
8136	9.4
8137	9.4
8138	9.4
8139	9.5
8140	9.8
8141	9.8
8142	9.1
8143	10.6
8144	9.4
8145	8.4
8146	8.4
8147	8.4
8148	8.3
8149	8.2
8150	8.4
8151	8.4
8152	8.3
8153	8.0
8154	8.0
8155	8.2
8156	8.3
8157	8.9
8158	9.3
8159	9.8
8160	9.3
8161	8.4
8162	7.5
8163	6.8
8164	6.2
8165	5.7
8166	5.4
8167	4.8
8168	4.6
8169	4.3
8170	3.4
8171	2.1
8172	1.6
8173	2.9
8174	3.1
8175	2.1
8176	0.6
8177	1.3
8178	1.3
8179	1.6
8180	1.8
8181	3.8
8182	6.0
8183	6.3
8184	6.5
8185	6.2
8186	6.5
8187	6.6
8188	6.8
8189	7.1
8190	7.4
8191	7.6
8192	7.7
8193	7.3
8194	7.4
8195	7.3
8196	7.3
8197	7.3
8198	7.3
8199	7.3
8200	7.4
8201	7.5
8202	7.1
8203	7.3
8204	7.1
8205	7.7
8206	8.0
8207	8.2
8208	8.7
8209	8.6
8210	8.2
8211	7.7
8212	7.2
8213	6.5
8214	6.2
8215	5.8
8216	5.6
8217	5.4
8218	5.3
8219	5.4
8220	5.4
8221	6.2
8222	6.7
8223	6.7
8224	6.7
8225	6.4
8226	6.8
8227	7.1
8228	7.4
8229	7.8
8230	7.7
8231	7.7
8232	7.7
8233	7.8
8234	7.3
8235	7.4
8236	7.3
8237	7.3
8238	7.2
8239	7.2
8240	7.3
8241	7.4
8242	7.4
8243	7.4
8244	7.3
8245	7.3
8246	7.0
8247	6.7
8248	6.5
8249	6.3
8250	6.2
8251	6.0
8252	5.9
8253	5.9
8254	5.8
8255	6.0
8256	6.5
8257	6.3
8258	6.5
8259	6.2
8260	5.7
8261	5.1
8262	5.1
8263	4.9
8264	4.7
8265	4.9
8266	4.9
8267	4.5
8268	4.1
8269	4.3
8270	4.2
8271	4.1
8272	4.4
8273	4.5
8274	4.8
8275	4.8
8276	4.9
8277	5.3
8278	5.7
8279	6.0
8280	6.2
8281	6.3
8282	5.9
8283	5.5
8284	5.0
8285	4.9
8286	4.9
8287	4.5
8288	4.2
8289	4.2
8290	4.1
8291	3.7
8292	3.5
8293	3.7
8294	3.8
8295	3.8
8296	3.8
8297	3.2
8298	2.8
8299	1.8
8300	1.1
8301	1.0
8302	1.3
8303	2.2
8304	2.3
8305	1.9
8306	1.1
8307	0.9
8308	0.5
8309	0.0
8310	0.0
8311	-0.3
8312	0.1
8313	-0.1
8314	-0.3
8315	-0.9
8316	-0.5
8317	-0.4
8318	-0.5
8319	-0.5
8320	-0.6
8321	-0.9
8322	-0.6
8323	0.0
8324	1.0
8325	1.3
8326	1.8
8327	2.4
8328	2.3
8329	2.3
8330	2.4
8331	2.6
8332	1.4
8333	1.3
8334	1.4
8335	1.2
8336	1.6
8337	2.2
8338	2.4
8339	2.1
8340	2.8
8341	2.6
8342	2.2
8343	1.8
8344	1.2
8345	0.9
8346	1.2
8347	1.0
8348	3.0
8349	3.5
8350	3.4
8351	3.5
8352	3.5
8353	2.9
8354	1.6
8355	0.9
8356	0.4
8357	-0.3
8358	0.2
8359	1.1
8360	0.5
8361	-1.1
8362	-1.3
8363	-1.3
8364	-2.0
8365	-1.5
8366	-1.5
8367	-1.3
8368	-1.8
8369	-2.0
8370	-3.1
8371	-1.6
8372	-1.4
8373	-0.5
8374	-0.1
8375	0.1
8376	0.3
8377	0.6
8378	1.0
8379	1.5
8380	2.3
8381	2.3
8382	2.9
8383	3.2
8384	3.3
8385	3.2
8386	2.9
8387	3.3
8388	3.5
8389	3.8
8390	3.9
8391	4.1
8392	4.4
8393	4.5
8394	4.8
8395	5.5
8396	5.6
8397	5.7
8398	5.5
8399	5.1
8400	5.3
8401	5.4
8402	6.0
8403	5.6
8404	6.0
8405	6.3
8406	6.5
8407	6.6
8408	7.2
8409	6.9
8410	7.1
8411	6.8
8412	6.3
8413	6.3
8414	6.3
8415	6.7
8416	6.3
8417	7.0
8418	6.5
8419	6.5
8420	6.3
8421	7.3
8422	8.0
8423	8.7
8424	8.9
8425	7.7
8426	7.9
8427	7.8
8428	8.8
8429	8.4
8430	7.9
8431	8.4
8432	8.2
8433	8.5
8434	8.3
8435	8.3
8436	8.7
8437	8.5
8438	8.7
8439	8.7
8440	8.1
8441	7.4
8442	7.0
8443	7.4
8444	7.1
8445	7.1
8446	8.6
8447	8.6
8448	9.2
8449	7.9
8450	8.3
8451	8.2
8452	7.5
8453	7.1
8454	6.8
8455	6.8
8456	6.9
8457	7.1
8458	7.2
8459	7.1
8460	7.3
8461	7.3
8462	7.3
8463	8.2
8464	7.4
8465	8.3
8466	8.5
8467	8.3
8468	7.5
8469	8.3
8470	7.3
8471	7.3
8472	7.0
8473	7.6
8474	7.4
8475	7.4
8476	7.4
8477	7.3
8478	7.5
8479	7.4
8480	8.6
8481	8.4
8482	7.9
8483	8.3
8484	7.7
8485	7.7
8486	7.4
8487	7.4
8488	7.6
8489	7.8
8490	7.5
8491	7.8
8492	8.0
8493	8.5
8494	8.4
8495	8.5
8496	8.3
8497	8.3
8498	7.4
8499	7.5
8500	7.7
8501	7.4
8502	7.1
8503	7.1
8504	7.0
8505	6.8
8506	7.1
8507	6.7
8508	6.5
8509	6.8
8510	7.4
8511	8.3
8512	8.7
8513	8.4
8514	8.6
8515	8.4
8516	8.3
8517	8.4
8518	7.9
8519	7.3
8520	6.8
8521	7.0
8522	7.0
8523	6.8
8524	7.2
8525	7.3
8526	7.6
8527	7.9
8528	8.4
8529	8.2
8530	8.3
8531	9.9
8532	9.2
8533	8.8
8534	8.4
8535	8.3
8536	8.4
8537	8.9
8538	8.3
8539	7.4
8540	7.7
8541	8.4
8542	9.5
8543	9.2
8544	9.3
8545	8.6
8546	8.3
8547	8.0
8548	8.4
8549	7.9
8550	7.8
8551	7.1
8552	7.2
8553	6.5
8554	7.0
8555	6.5
8556	6.3
8557	6.3
8558	5.5
8559	5.5
8560	5.5
8561	5.4
8562	5.4
8563	5.3
8564	5.4
8565	5.7
8566	6.5
8567	6.5
8568	6.5
8569	6.9
8570	7.1
8571	7.1
8572	7.3
8573	6.9
8574	6.7
8575	7.3
8576	7.2
8577	7.4
8578	7.3
8579	7.6
8580	7.9
8581	8.3
8582	8.8
8583	7.9
8584	7.4
8585	7.1
8586	7.1
8587	7.0
8588	7.1
8589	7.3
8590	7.4
8591	7.5
8592	7.5
8593	7.2
8594	6.7
8595	6.5
8596	6.8
8597	7.2
8598	7.4
8599	7.2
8600	7.3
8601	7.5
8602	7.5
8603	7.0
8604	6.5
8605	6.5
8606	6.3
8607	6.0
8608	6.0
8609	6.0
8610	5.8
8611	5.6
8612	5.4
8613	5.1
8614	5.4
8615	5.7
8616	5.6
8617	5.2
8618	4.6
8619	3.8
8620	3.3
8621	3.1
8622	2.6
8623	2.3
8624	2.1
8625	2.1
8626	1.8
8627	1.6
8628	1.6
8629	1.3
8630	1.3
8631	1.8
8632	2.6
8633	2.0
8634	1.6
8635	1.3
8636	1.2
8637	1.1
8638	1.6
8639	2.4
8640	4.3
8641	5.9
8642	6.5
8643	4.9
8644	3.4
8645	2.6
8646	3.3
8647	4.6
8648	6.0
8649	5.9
8650	5.9
8651	5.5
8652	5.4
8653	5.1
8654	3.9
8655	3.4
8656	2.6
8657	3.3
8658	3.1
8659	2.8
8660	2.8
8661	2.9
8662	2.9
8663	3.1
8664	2.9
8665	2.8
8666	2.3
8667	2.1
8668	1.6
8669	1.6
8670	1.7
8671	1.6
8672	1.3
8673	1.5
8674	1.6
8675	1.7
8676	1.6
8677	1.8
8678	1.8
8679	1.9
8680	2.0
8681	2.1
8682	2.3
8683	2.6
8684	2.9
8685	3.3
8686	3.4
8687	3.4
8688	3.3
8689	2.9
8690	2.6
8691	2.6
8692	2.8
8693	2.7
8694	2.6
8695	2.6
8696	2.6
8697	2.6
8698	2.3
8699	2.1
8700	2.1
8701	2.1
8702	1.6
8703	1.3
8704	1.5
8705	1.5
8706	1.3
8707	1.5
8708	1.6
8709	1.6
8710	2.1
8711	2.0
8712	2.1
8713	2.3
8714	1.6
8715	1.5
8716	1.3
8717	1.1
8718	1.0
8719	0.8
8720	0.7
8721	0.5
8722	0.4
8723	0.4
8724	0.4
8725	0.1
8726	0.0
8727	0.4
8728	0.4
8729	0.5
8730	0.5
8731	0.6
8732	1.6
8733	2.6
8734	3.1
8735	3.2
8736	3.1
8737	2.7
8738	2.4
8739	2.0
8740	2.1
8741	1.9
8742	1.8
8743	1.5
8744	1.0
8745	1.3
8746	1.2
